system:time_start,Sprawl_Zone_Core_mean,Sprawl_Zone_Core_std,Control_Zone_mean,Control_Zone_std
2016-08-17 10:58:39.526,31.967361659710715,0.6882983551173797,30.4309408645548,0.9448193696247438
2016-08-18 10:55:01.540,,,,
2016-08-25 11:01:14.395,,,,
2016-08-26 10:52:32.770,23.941348507596505,0.5346182038681255,29.97942007430645,1.0864546614613193
2016-09-03 10:55:05.520,,,,
2016-09-11 10:52:37.167,25.59457379186113,0.7242382755545845,23.56594196420671,1.0608946087871023
2016-09-18 10:58:48.649,,,,
2016-09-19 10:55:07.301,,,,
2016-09-27 10:52:37.555,,,,
2016-10-04 10:58:50.464,,,,
2016-10-05 10:55:09.207,18.827435658920816,0.49646416577989516,19.14712995549007,1.0347531255587243
2016-10-12 11:01:19.678,,,,
2016-10-13 10:52:42.989,,,14.327478243363569,0.6105567788595222
2016-10-20 10:58:55.123,14.847257124408202,0.34540891826959874,,
2016-10-21 10:55:07.078,,,,
2016-10-28 11:01:15.685,18.109399956404367,0.5686580001545954,17.37961732053645,0.4404368327681664
2016-10-29 10:52:44.810,,,,
2016-11-05 10:58:54.954,,,,
2016-11-06 10:55:00.912,9.080042599565605,0.39344920715176096,9.393383526510563,0.6722553489856513
2016-11-13 11:01:07.880,9.40486322626868,0.39137985734453257,10.298185052784802,0.7210187165211249
2016-11-29 11:01:05.364,,,4.069543114993783,0.7905188209942496
2016-11-30 10:52:43.734,2.850607795057239,0.6755949429200908,0.5531362317903993,0.5015598940166324
2016-12-07 10:58:53.193,,,,
2017-01-17 10:52:32.594,4.625305130054318,0.3772797036759875,3.9147679889664704,0.5450622847785059
2017-01-24 10:58:40.761,3.5486962237902984,0.360254349026348,2.9097423183868356,0.4531465921169787
2017-02-02 10:52:25.623,,,,
2017-02-17 11:00:33.040,,,,
2017-02-18 10:52:19.166,,,,
2017-03-05 11:00:41.258,,,,
2017-03-06 10:52:12.448,9.460847628695674,,,
2017-03-13 10:58:19.157,,,,
2017-03-21 11:00:46.848,14.316874047369268,0.7556317512493295,13.610804253161302,0.6401017011343044
2017-03-22 10:52:02.212,,,,
2017-03-30 10:54:38.222,,,,
2017-04-06 11:00:50.794,19.28494486175001,,20.651477586004102,1.0294536848101585
2017-04-07 10:51:55.462,21.65326263545172,0.9817587741201107,21.500847068504097,0.7753041466804931
2017-04-15 10:54:44.565,,,,
2017-04-22 11:00:58.348,,,,
2017-04-23 10:51:45.759,,,,
2017-04-30 10:57:51.771,,,,
2017-05-08 11:01:02.737,,,,
2017-05-16 10:58:01.239,,,,
2017-05-24 11:01:05.155,25.130678368298447,1.1464775718313847,,
2017-05-25 10:51:56.294,32.52872620830676,1.575611536260823,,
2017-06-01 10:58:10.915,31.191205393949602,1.6116677881963029,31.114142845339593,0.0
2017-06-02 10:54:57.434,,,,
2017-06-09 11:01:10.179,,,26.608044809024996,1.7638886854916747
2017-06-10 10:52:04.203,31.706747799815727,1.6709261968475662,32.69043553192204,1.1683770766992951
2017-06-17 10:58:17.604,36.8085908847059,1.4982806998605231,37.29610753851029,1.6540985454788513
2017-06-18 10:55:01.270,,,,
2017-06-25 11:01:13.153,,,,
2017-06-26 10:52:09.402,37.32358900880041,1.9855066060393467,37.52092862523119,2.338518510856486
2017-07-03 10:58:21.652,,,,
2017-07-04 10:55:03.137,,,,
2017-07-12 10:52:12.098,,,,
2017-07-20 10:55:03.215,,,,
2017-07-27 11:01:13.448,,,,
2017-07-28 10:52:19.923,,,,
2017-08-04 10:58:33.697,,,,
2017-08-05 10:55:01.420,31.159058043837447,0.7964249357784179,22.763499892677373,1.3753968053244316
2017-08-12 11:01:10.895,,,,
2017-08-13 10:52:26.042,29.612230477436263,0.7925864796920586,27.94487216141433,1.3286058120094264
2017-08-20 10:58:38.792,,,,
2017-08-28 11:01:11.425,23.729423308067247,1.1215428581371556,23.485452265922767,0.699512816908126
2017-08-29 10:52:29.660,28.953702831505705,0.859256607295019,29.685069226745266,1.264443142539811
2017-09-06 10:55:00.191,,,,
2017-09-14 10:52:29.962,,,,
2017-09-22 10:54:58.506,20.455767737107152,0.6165569964679377,21.480764522466,1.5433151836861363
2017-09-29 11:01:10.190,,,,
2017-09-30 10:52:37.548,18.160328564658503,0.7954401104227786,19.85565284817772,0.706334444379945
2017-10-08 10:55:00.587,,,,
2017-10-16 10:52:41.409,20.925942064034903,0.34712993793248337,21.216407687017245,0.5175360795016631
