t,lst_impact,lst_control,delta_lst
2023-06-03 10:51:51.481,20.327952148506533,25.87583786957965,-5.5478857210731185
2023-06-10 10:57:58.241,35.2882283812614,34.269105864052825,1.0191225172085723
2023-07-20 10:58:16.119,28.6534477483191,26.992335616710925,1.6611121316081743
2023-08-29 10:58:30.118,20.384215776120996,18.752164494511728,1.632051281609268
2023-09-06 10:58:32.036,29.56423654530748,28.097381981260273,1.4668545640472068
2023-09-07 10:52:24.757,32.07332210413668,30.34543559792105,1.7278865062156292
2023-09-14 10:58:39.133,27.03996275233779,24.666400059946202,2.3735626923915873
2023-09-15 10:52:27.232,27.65757891450316,25.798845771684096,1.8587331428190623
2023-09-22 10:58:38.391,19.36836864198048,16.502074153001928,2.8662944889785535
2023-09-23 10:52:26.677,17.908561744426798,17.388129492224685,0.520432252202113
2023-10-16 10:58:48.823,3.152611648274221,2.417598663425755,0.7350129848484657
2023-10-24 10:58:45.796,13.646246437568754,12.909934335920024,0.7363121016487302
2023-11-17 10:58:46.357,9.332959784115497,8.825380188595819,0.5075795955196778
2023-11-25 10:58:49.552,4.594995598896353,4.54512072474077,0.04987487415558256
2024-03-08 10:58:45.727,11.276102000319426,11.7476692354882,-0.47156723516877364
2024-04-02 10:52:24.341,16.657097908150664,17.695888429177078,-1.0387905210264137
2024-04-18 10:52:12.651,16.121647029745787,15.083688044288662,1.0379589854571254
2024-05-04 10:51:59.868,20.931746208274355,17.475553990415765,3.4561922178585895
2024-05-11 10:58:10.128,20.04031095782354,17.044128396989873,2.9961825608336667
2024-05-19 10:57:41.489,23.59089340365192,24.647203694944192,-1.0563102912922737
2024-05-20 10:51:51.741,24.814148792546916,25.02331914316945,-0.2091703506225322
2024-06-20 10:57:47.211,26.840496103735273,26.77918790771294,0.061308196022331174
2024-06-21 10:51:27.879,28.883615955969095,29.942146352092067,-1.058530396122972
2024-06-29 10:51:41.076,28.118586987925408,22.807888333304476,5.310698654620932
2024-07-30 10:58:03.043,32.72432642599141,32.341393039892914,0.38293338609849314
2024-07-31 10:52:00.594,29.721941673787352,28.144712385396197,1.5772292883911554
2024-08-16 10:52:05.367,27.447027844607792,25.643727776657844,1.803300067949948
2024-08-23 10:58:20.109,24.30730000484285,24.25435491141046,0.05294509343239184
2024-09-01 10:52:13.673,29.408081654943892,24.639124793319766,4.768956861624126
2024-09-17 10:52:19.507,20.555718832172975,18.538253102430343,2.017465729742632
2024-10-11 10:52:20.678,13.747984389916486,12.696128657870092,1.051855732046393
2024-10-18 10:58:40.348,14.804364930468802,14.651841439930312,0.15252349053849024
2024-10-27 10:52:33.554,14.699662594141563,12.957600076066257,1.742062518075306
2024-11-11 10:58:34.923,6.928618138850097,8.154303957259048,-1.2256858184089507
2024-11-12 10:52:24.472,10.387778920687618,10.125749557691732,0.26202936299588586
2024-12-06 10:52:30.279,6.75937729273539,7.0886974708280475,-0.3293201780926571
2025-01-30 10:58:38.370,6.005036815315132,5.923895701869461,0.08114111344567121
2025-03-03 10:58:25.998,10.946591588581358,10.04605028972915,0.9005412988522075
2025-03-04 10:52:28.082,11.185445357805976,10.744724967893019,0.4407203899129577
2025-03-20 10:52:15.482,21.599431103778652,20.539373761844615,1.0600573419340371
2025-03-28 10:52:02.865,12.943421809068555,12.941377616132508,0.0020441929360472955
2025-04-05 10:52:14.062,20.65621217474332,20.01592913205606,0.6402830426872619
2025-04-12 10:58:27.299,23.61520900861914,22.053489857788318,1.5617191508308217
2025-04-28 10:58:18.512,26.81127437480932,24.277244239948228,2.5340301348610907
2025-04-29 10:51:48.946,28.210812517780887,26.658319164917234,1.552493352863653
2025-05-07 10:52:03.923,20.234787016288237,20.3812860068688,-0.14649899058056448
2025-05-14 10:58:07.688,26.951156183568063,25.490140458840628,1.4610157247274351
2025-07-10 10:52:06.785,39.30329317210797,35.449228093401295,3.8540650787066753
2025-07-18 10:52:14.621,38.58751374509865,34.48269392651132,4.10481981858733
2025-08-11 10:52:26.177,34.09564458607885,28.670613925696834,5.4250306603820135
2025-08-27 10:52:30.940,25.8758824717979,24.40568510625225,1.4701973655456513
2025-09-04 10:52:30.788,15.46240738582916,15.908887679210206,-0.4464802933810468
2025-09-12 10:52:37.041,21.429846896084683,21.373357095551615,0.05648980053306829
2025-09-19 10:58:47.819,25.982832711667314,24.99183771055196,0.9909950011153548
2025-10-05 10:58:52.150,16.094778620000056,15.97281494267244,0.12196367732761715
2025-10-06 10:52:38.629,20.765411092716782,19.756205766211494,1.0092053265052883
2025-11-23 10:52:42.139,9.32807347972175,9.173160107531235,0.15491337219051537
2025-11-30 10:58:50.879,6.473169662116966,6.648083241881927,-0.17491357976496058
